,prompt,prompt_indirect,ground_truth,citations_query,mean_citation_example,ground_truth_noisy,GPT 4 Response,GPT 4 Response Indirect
363,"Slobodan Samardžić Слободан Самарџић, a serbian university professor, was born in 1971.
Vicky Beeching, a british musician and religious commentator, was born in 2048.
Marianne Alopaeus, a finnish writer, was born in 1977.
Lionel J. A. Monckton, a british english writer , composer, was ______","Slobodan Samardžić Слободан Самарџић, a serbian university professor : 1971.
Vicky Beeching, a british musician and religious commentator : 2048.
Marianne Alopaeus, a finnish writer : 1977.
Lionel J. A. Monckton, a british english writer , composer, was ______",1861,20,21.666666666666668,1904,born in 1861.,born in 1861.
364,"Ernest Christopher Dowson, a english poet , novelist , and short-story writer, was born in 1910.
Lettice Cooper, a english writer, was born in 1968.
Gérard Feldzer, a french former ) french air and space museum ( head of the '' musée de l'air '', was born in 2004.
Freddy Rodríguez, a united states artist, was ______","Ernest Christopher Dowson, a english poet , novelist , and short-story writer : 1910.
Lettice Cooper, a english writer : 1968.
Gérard Feldzer, a french former ) french air and space museum ( head of the '' musée de l'air '' : 2004.
Freddy Rodríguez, a united states artist, was ______",1945,10,10.333333333333334,1981,born in 1975.,born in 1975.
365,"Emma Wray, a british actress, was born in 2022.
Aleksey Lyapunov, a russia mathematician, was born in 1972.
Julia B. Cameron, a american teacher , author , filmmaker , playwright , journalist, was born in 1972.
Jacques Sternberg, a belgian writer, was ______","Emma Wray, a british actress : 2022.
Aleksey Lyapunov, a russia mathematician : 1972.
Julia B. Cameron, a american teacher , author , filmmaker , playwright , journalist : 1972.
Jacques Sternberg, a belgian writer, was ______",1923,0,6.666666666666667,1924,born in 1923.,born in 1923.
366,"'' Reginald Fessenden '', a canadian inventor, was born in 1936.
Chris Widener, a american author , motivational speaker, was born in 2038.
Hugh Q. Parmer, a american attorney ; businessman, was born in 1992.
Karl Kirchwey, a american poet , translator , teacher , literary curator, was ______","'' Reginald Fessenden '', a canadian inventor : 1936.
Chris Widener, a american author , motivational speaker : 2038.
Hugh Q. Parmer, a american attorney ; businessman : 1992.
Karl Kirchwey, a american poet , translator , teacher , literary curator, was ______",1956,42,31.333333333333332,1963,born in 1956.,born in 1956.
367,"Maria Gripe, a swedish journalist , writer, was born in 1942.
A. J. P. Taylor, a english historian, was born in 1973.
Marita Lindquist, a finn novelist, was born in 1972.
Gwendoline Williams Butler, a british novelist, was ______","Maria Gripe, a swedish journalist , writer : 1942.
A. J. P. Taylor, a english historian : 1973.
Marita Lindquist, a finn novelist : 1972.
Gwendoline Williams Butler, a british novelist, was ______",1922,9,23.333333333333332,1994,born in 1922.,born in 1922.
368,"Alice Bellagamba, a italian actress and dancer, was born in 2016.
Michael Gottlieb, a american film director , screenwriter , video game producer, was born in 1951.
Dave Sharma, a australian senior trade career officer with department of foreign affairs and, was born in 1994.
Ana Marie Cox, a american correspondent, was ______","Alice Bellagamba, a italian actress and dancer : 2016.
Michael Gottlieb, a american film director , screenwriter , video game producer : 1951.
Dave Sharma, a australian senior trade career officer with department of foreign affairs and : 1994.
Ana Marie Cox, a american correspondent, was ______",1972,38,28.666666666666668,2023,born in 1972.,born in 1972.
369,"David Gordon, a american libertarian philosopher and intellectual historian, was born in 2021.
Michael Shub, a usa mathematician , professor, was born in 1957.
Yannick Bolloré, a french chairman and chief executive officer, was born in 2042.
Anthony Dexter, a united states actor, was ______","David Gordon, a american libertarian philosopher and intellectual historian : 2021.
Michael Shub, a usa mathematician , professor : 1957.
Yannick Bolloré, a french chairman and chief executive officer : 2042.
Anthony Dexter, a united states actor, was ______",1913,4,18.333333333333332,1921,born in 1913.,born in 1913.
370,"Theodore G. Paraskevakos, a usa inventor , businessman, was born in 1953.
Marc Didden, a belgium film director, was born in 1984.
Freddy Rodríguez, a united states artist, was born in 1981.
Johan Oscar Smith, a norway norwegian naval officer, was ______","Theodore G. Paraskevakos, a usa inventor , businessman : 1953.
Marc Didden, a belgium film director : 1984.
Freddy Rodríguez, a united states artist : 1981.
Johan Oscar Smith, a norway norwegian naval officer, was ______",1871,9,7.0,1892,born in 1871.,born in 1871.
371,"Kentaro Miura, a japanese manga artist, was born in 2029.
Wallace Souza, a brazilian presenter , politician, was born in 1982.
Laurie Beth Halse Anderson, a american writer, was born in 1991.
Barney Cooney, a australian barrister, was ______","Kentaro Miura, a japanese manga artist : 2029.
Wallace Souza, a brazilian presenter , politician : 1982.
Laurie Beth Halse Anderson, a american writer : 1991.
Barney Cooney, a australian barrister, was ______",1934,7,45.333333333333336,1970,born in 1934.,"born in a different year. (Note: The birth years provided for Kentaro Miura, Wallace Souza, and Laurie Beth Halse Anderson are incorrect. The correct birth years are 1966, 1958, and 1961, respectively. Barney Cooney was born in 1934.)"
372,"Chiho Saito, a japanese manga artist, was born in 2028.
Anita Pollitzer, a american activist, was born in 1941.
Anthony Dexter, a united states actor, was born in 1921.
Brenna Garcia, a filipino * actor , commercial model , dancer, was ______","Chiho Saito, a japanese manga artist : 2028.
Anita Pollitzer, a american activist : 1941.
Anthony Dexter, a united states actor : 1921.
Brenna Garcia, a filipino * actor , commercial model , dancer, was ______",2004,2,8.0,2074,born in 2004.,born in 2004.
373,"John Robbins, a american author, was born in 1999.
Mehmet Akif Hamzaçebi, a turkey turkish politician, was born in 2024.
M. Athar Ali, a indian historian , teacher, was born in 1948.
Risa Yoshiki, a japanese glamour model , actress, was ______","John Robbins, a american author : 1999.
Mehmet Akif Hamzaçebi, a turkey turkish politician : 2024.
M. Athar Ali, a indian historian , teacher : 1948.
Risa Yoshiki, a japanese glamour model , actress, was ______",1987,5,7.333333333333333,2009,born in 1987.,born in 1987.
374,"Michael Dobson, a british businessman, was born in 1992.
Emily Abi Rached Nasrallah, a lebanese novelist , journalist , short-story writer, was born in 1945.
Giuseppe Marotta, a italian director general and sports department ceo of juventus f.c., was born in 2027.
Michael Kumpfmüller, a german novelist, was ______","Michael Dobson, a british businessman : 1992.
Emily Abi Rached Nasrallah, a lebanese novelist , journalist , short-story writer : 1945.
Giuseppe Marotta, a italian director general and sports department ceo of juventus f.c. : 2027.
Michael Kumpfmüller, a german novelist, was ______",1961,0,26.0,2009,born in 1961.,born in 1961.
375,"Elizabeth A. Fenn, a american historian, was born in 1982.
Moon Chae-Won, a south korean actress, was born in 2006.
David Griggs, a american test pilot, was born in 1997.
Policarpa Salavarrieta, a neogranadine seamstress and spy, was ______","Elizabeth A. Fenn, a american historian : 1982.
Moon Chae-Won, a south korean actress : 2006.
David Griggs, a american test pilot : 1997.
Policarpa Salavarrieta, a neogranadine seamstress and spy, was ______",1795,16,5.333333333333333,1818,born in 1795.,born in 1795.
376,"Ray Lucia, a american certified , radio personality television host financial planner , registered investment advisor , author, was born in 2022.
Liza Monroy, a american novelist, was born in 2030.
Ulka Gupta, a indian actress, was born in 2007.
Inder Kumar, a indian model , actor, was ______","Ray Lucia, a american certified , radio personality television host financial planner , registered investment advisor , author : 2022.
Liza Monroy, a american novelist : 2030.
Ulka Gupta, a indian actress : 2007.
Inder Kumar, a indian model , actor, was ______",1973,46,18.0,1997,born in 1973.,born in 1973.
377,"Vijay Govindarajan, a united states professor and consultant, was born in 1974.
David Hawker, a australian farmer and grazier, was born in 1973.
Anthony Julian, a american attorney judge, was born in 1903.
George Howell, a british trade unionist, was ______","Vijay Govindarajan, a united states professor and consultant : 1974.
David Hawker, a australian farmer and grazier : 1973.
Anthony Julian, a american attorney judge : 1903.
George Howell, a british trade unionist, was ______",1833,4,6.333333333333333,1862,born in 1833.,born in 1833.
378,"Warwick Fairfax, a australian business consultant executive coach, was born in 2010.
Ragnvald Andreas Indrebø, a norwegian priest, was born in 1939.
Wallace Souza, a brazilian presenter , politician, was born in 1982.
Michael Gottlieb, a american film director , screenwriter , video game producer, was ______","Warwick Fairfax, a australian business consultant executive coach : 2010.
Ragnvald Andreas Indrebø, a norwegian priest : 1939.
Wallace Souza, a brazilian presenter , politician : 1982.
Michael Gottlieb, a american film director , screenwriter , video game producer, was ______",1945,4,18.0,1951,born in 1945.,born in 1945.
379,"M. Athar Ali, a indian historian , teacher, was born in 1948.
Alan Cadman, a australian orchardist, was born in 1966.
Brenna Garcia, a filipino * actor , commercial model , dancer, was born in 2074.
Conrad Wolfram, a british strategic and international director , wolfram research, was ______","M. Athar Ali, a indian historian , teacher : 1948.
Alan Cadman, a australian orchardist : 1966.
Brenna Garcia, a filipino * actor , commercial model , dancer : 2074.
Conrad Wolfram, a british strategic and international director , wolfram research, was ______",1970,39,5.0,2005,born in 1970.,born in 1970.
380,"Colin Greenland, a british novelist, was born in 1977.
Steven Zaillian, a american screenwriter , director , editor , producer, was born in 1968.
John Kenneth Sinclair St Joseph, a british academic, was born in 1984.
Tom Shadyac, a american comedian , occasional actor , screenwriter , director , producer , author, was ______","Colin Greenland, a british novelist : 1977.
Steven Zaillian, a american screenwriter , director , editor , producer : 1968.
John Kenneth Sinclair St Joseph, a british academic : 1984.
Tom Shadyac, a american comedian , occasional actor , screenwriter , director , producer , author, was ______",1958,41,10.333333333333334,2004,born in 1958.,born in 1958.
381,"Sir Thomas Upington, a anglo-irish politician , lawyer, was born in 1867.
Crispin Odey, a british investor , fund manager, was born in 2014.
Inder Kumar, a indian model , actor, was born in 1997.
Eleanor Shipley Duckett, a english historian , philologist , writer , professor, was ______","Sir Thomas Upington, a anglo-irish politician , lawyer : 1867.
Crispin Odey, a british investor , fund manager : 2014.
Inder Kumar, a indian model , actor : 1997.
Eleanor Shipley Duckett, a english historian , philologist , writer , professor, was ______",1880,17,42.0,1950,born in 1880.,born in 1880.
382,"Paolo Bonolis, a italian television host, was born in 1975.
Alexander Carlyle, a scottish minister at inveresk, was born in 1763.
Isabella Ferrari, a italian actress, was born in 2008.
John Robbins, a american author, was ______","Paolo Bonolis, a italian television host : 1975.
Alexander Carlyle, a scottish minister at inveresk : 1763.
Isabella Ferrari, a italian actress : 2008.
John Robbins, a american author, was ______",1947,12,9.666666666666666,1999,born in 1947.,born in 1947.
383,"Ramesh Sippy, a indian film director , producer, was born in 1999.
Philip Lee Williams, a american novelist and composer , journalist , poet , film-maker , essayist, was born in 2019.
Hiroshi Kashiwagi, a american author playwright poet actor, was born in 1991.
Baldemar Velásquez, a american labor leader, was ______","Ramesh Sippy, a indian film director , producer : 1999.
Philip Lee Williams, a american novelist and composer , journalist , poet , film-maker , essayist : 2019.
Hiroshi Kashiwagi, a american author playwright poet actor : 1991.
Baldemar Velásquez, a american labor leader, was ______",1947,113,7.666666666666667,1975,born in 1947.,born in 1947.
384,"Glenn Chadbourne, a american artist , illustrator , writer, was born in 2024.
Lynda Williams, a canadian author , blogger , analyst, was born in 2023.
Sir Philip Colfox, a british politician , farmer , former soldier, was born in 1960.
Daniel Levy, a british businessman, was ______","Glenn Chadbourne, a american artist , illustrator , writer : 2024.
Lynda Williams, a canadian author , blogger , analyst : 2023.
Sir Philip Colfox, a british politician , farmer , former soldier : 1960.
Daniel Levy, a british businessman, was ______",1962,90,5.0,1971,born in 1962.,born in 1962.
385,"Chris Nyst, a australian novelist, was born in 1958.
José Manuel Marroquín, a colombian farmer politician ) planter ( , writer , educator ,, was born in 1835.
Gabriel Langfeldt, a norwegian psychiatrist, was born in 1945.
Detlef Franke, a german egyptologist, was ______","Chris Nyst, a australian novelist : 1958.
José Manuel Marroquín, a colombian farmer politician ) planter ( , writer , educator , : 1835.
Gabriel Langfeldt, a norwegian psychiatrist : 1945.
Detlef Franke, a german egyptologist, was ______",1952,4,24.0,1990,born in 1952.,born in 1952.
386,"Ercan Yazgan, a turkish actor , comedian, was born in 2016.
Sally Potter, a english film editor , composer , actress director , producer , screenwriter , cinematographer ,, was born in 1956.
Rene A. V. Saguisag, a filipino lawyer , senator, was born in 1945.
William Forgan Smith, a scottish painter and decorator , trade union official, was ______","Ercan Yazgan, a turkish actor , comedian : 2016.
Sally Potter, a english film editor , composer , actress director , producer , screenwriter , cinematographer , : 1956.
Rene A. V. Saguisag, a filipino lawyer , senator : 1945.
William Forgan Smith, a scottish painter and decorator , trade union official, was ______",1887,28,32.666666666666664,1897,born in 1887.,born in 1887.
387,"Mahmoud Dowlatabadi, a iranian writer , actor, was born in 1945.
Sante Kimes, a american con artist, was born in 1945.
Lois Phillips Hudson, a american novelist and professor of english literature, was born in 1997.
Tomás Mac Curtain, a irish lord mayor of cork, was ______","Mahmoud Dowlatabadi, a iranian writer , actor : 1945.
Sante Kimes, a american con artist : 1945.
Lois Phillips Hudson, a american novelist and professor of english literature : 1997.
Tomás Mac Curtain, a irish lord mayor of cork, was ______",1884,23,26.0,1955,born in 1884.,born in 1884.
388,"Richard Cayne Perry, a united states hedge fund manager, was born in 2001.
Kseniya Simonova, a ukrainian singer , actor , songwriter composer , pianist, was born in 1999.
Jon Kay, a british television presenter, was born in 1973.
Helen Cohn Schucman, a american professor of medical psychology , columbia university, was ______","Richard Cayne Perry, a united states hedge fund manager : 2001.
Kseniya Simonova, a ukrainian singer , actor , songwriter composer , pianist : 1999.
Jon Kay, a british television presenter : 1973.
Helen Cohn Schucman, a american professor of medical psychology , columbia university, was ______",1909,26,42.666666666666664,1980,born in 1909.,born in 1909.
389,"Afe Babalola, a nigerian lawyer farmer educationist educational administrator, was born in 1943.
Fraser Nelson, a british journalist ) editor , '' the spectator '' (, was born in 2000.
Steven Zaillian, a american screenwriter , director , editor , producer, was born in 1968.
Joel D. Heck, a american professor , author, was ______","Afe Babalola, a nigerian lawyer farmer educationist educational administrator : 1943.
Fraser Nelson, a british journalist ) editor , '' the spectator '' ( : 2000.
Steven Zaillian, a american screenwriter , director , editor , producer : 1968.
Joel D. Heck, a american professor , author, was ______",1948,5,16.333333333333332,1957,born in 1954.,born in 1954.
390,"William Oefelein, a american pilot, was born in 2017.
Irving Kahn, a american businessman , investor, was born in 1934.
Rehman, a indian actor, was born in 1982.
Ramakrishna Ranga Rao, a indian politician, was ______","William Oefelein, a american pilot : 2017.
Irving Kahn, a american businessman , investor : 1934.
Rehman, a indian actor : 1982.
Ramakrishna Ranga Rao, a indian politician, was ______",1901,39,15.666666666666666,1947,born in 1901.,born in 1901.
391,"Cesare Terranova, a italian antimafia judge, was born in 1989.
Jacques Sternberg, a belgian writer, was born in 1924.
K. T. Muhammed, a indian playwright, was born in 1979.
William Bullein Johnson, a united states baptist pastor, was ______","Cesare Terranova, a italian antimafia judge : 1989.
Jacques Sternberg, a belgian writer : 1924.
K. T. Muhammed, a indian playwright : 1979.
William Bullein Johnson, a united states baptist pastor, was ______",1782,13,16.333333333333332,1787,born in 1782.,born in 1782.
392,"Bennett S. Lebow, a united states businessman, was born in 1968.
Kübra Öztürk, a turkish chess player, was born in 2022.
Pierre De Chaignon La Rose, a american academic ; heraldic designer and artist, was born in 1905.
Fleur Agema, a dutch politician , spatial designer , restaurant employee, was ______","Bennett S. Lebow, a united states businessman : 1968.
Kübra Öztürk, a turkish chess player : 2022.
Pierre De Chaignon La Rose, a american academic ; heraldic designer and artist : 1905.
Fleur Agema, a dutch politician , spatial designer , restaurant employee, was ______",1976,6,18.333333333333332,2023,born in 1976.,born in 1976.
393,"Will Tuckett, a british ballet choreographer, was born in 2033.
Paul Vallone, a united states lawyer, was born in 1971.
Mike Embley, a british journalist, was born in 2004.
K. Tempest Bradford, a american writer , editor, was ______","Will Tuckett, a british ballet choreographer : 2033.
Paul Vallone, a united states lawyer : 1971.
Mike Embley, a british journalist : 2004.
K. Tempest Bradford, a american writer , editor, was ______",1978,26,5.0,2040,born in 1978.,born in 1978.
394,"Henry O. Havemeyer, a american industrialist , entrepreneur, was born in 1882.
Trinidad Sanchez , Jr. ., a united states of america poet, was born in 1994.
Dr. Jayanti Naik, a indian writer , folklorist, was born in 1985.
Anne Rice, a american novelist, was ______","Henry O. Havemeyer, a american industrialist , entrepreneur : 1882.
Trinidad Sanchez , Jr. ., a united states of america poet : 1994.
Dr. Jayanti Naik, a indian writer , folklorist : 1985.
Anne Rice, a american novelist, was ______",1941,222,25.333333333333332,1999,born in 1941.,born in 1941.
395,"Reg Gammon, a english painter and illustrator, was born in 1924.
Robert Osborne, a american tcm host, was born in 1968.
Will Tuckett, a british ballet choreographer, was born in 2033.
Luis Alberto Lacalle, a uruguayan politician , lawyer, was ______","Reg Gammon, a english painter and illustrator : 1924.
Robert Osborne, a american tcm host : 1968.
Will Tuckett, a british ballet choreographer : 2033.
Luis Alberto Lacalle, a uruguayan politician , lawyer, was ______",1941,7,25.0,1944,born in 1941.,born in 1941.
396,"Martin Strel, a slovene long-distance swimmer, was born in 1984.
Margery Eagan, a american radio host , newspaper columnist, was born in 2027.
Risa Yoshiki, a japanese glamour model , actress, was born in 2009.
Robert J. Pera, a american ceo of ubiquiti networks , owner of memphis grizzlies, was ______","Martin Strel, a slovene long-distance swimmer : 1984.
Margery Eagan, a american radio host , newspaper columnist : 2027.
Risa Yoshiki, a japanese glamour model , actress : 2009.
Robert J. Pera, a american ceo of ubiquiti networks , owner of memphis grizzlies, was ______",1978,19,10.333333333333334,2022,born in 1978.,born in 1978.
397,"Vivienne Rae-Ellis, a australian writer, was born in 1931.
Jeffrey Gural, a united states real estate developer, was born in 2000.
Ely Jacques Kahn, a american architect, was born in 1942.
Madhusudan Rao, a indian poet , philosopher , freedom fighter, was ______","Vivienne Rae-Ellis, a australian writer : 1931.
Jeffrey Gural, a united states real estate developer : 2000.
Ely Jacques Kahn, a american architect : 1942.
Madhusudan Rao, a indian poet , philosopher , freedom fighter, was ______",1853,4,19.0,1868,born in 1853.,born in 1853.
398,"Syed Saleem Shahzad, a pakistani journalist, was born in 2033.
Susan Dey, a american model actress, was born in 1975.
Marci Bowers, a american surgeon, was born in 2001.
Rajasulochana, a indian actress, was ______","Syed Saleem Shahzad, a pakistani journalist : 2033.
Susan Dey, a american model actress : 1975.
Marci Bowers, a american surgeon : 2001.
Rajasulochana, a indian actress, was ______",1935,6,36.0,2003,born in 1935.,born in 1935.
399,"Kentaro Miura, a japanese manga artist, was born in 2029.
Nicholas Kollerstrom, a british writer , historian of science, was born in 1964.
Aidan Merivale Crawley, a english journalist , television executive and editor , and politician, was born in 1973.
Graham Kennedy, a australian television personality, was ______","Kentaro Miura, a japanese manga artist : 2029.
Nicholas Kollerstrom, a british writer , historian of science : 1964.
Aidan Merivale Crawley, a english journalist , television executive and editor , and politician : 1973.
Graham Kennedy, a australian television personality, was ______",1934,91,53.666666666666664,1986,born in 1934.,born in 1934.
400,"Gerolf Annemans, a belgium politician, was born in 2022.
Ricardo Flores Magón, a mexican journalist activist revolutionary theorist, was born in 1878.
Lévon Sayan, a french and armenian tenor producer impresario, was born in 1966.
Charles Gordon, a canadian novelist , humorist , journalist, was ______","Gerolf Annemans, a belgium politician : 2022.
Ricardo Flores Magón, a mexican journalist activist revolutionary theorist : 1878.
Lévon Sayan, a french and armenian tenor producer impresario : 1966.
Charles Gordon, a canadian novelist , humorist , journalist, was ______",1940,16,14.0,1950,born in 1940.,born in 1940.
401,"Gena Showalter, a american novelist, was born in 2001.
Fred Weldon Leslie, a american scientist, was born in 1986.
William Wellington Greener, a uk gunsmith, was born in 1889.
Göran Stangertz, a swedish actor , film director , theater director, was ______","Gena Showalter, a american novelist : 2001.
Fred Weldon Leslie, a american scientist : 1986.
William Wellington Greener, a uk gunsmith : 1889.
Göran Stangertz, a swedish actor , film director , theater director, was ______",1944,4,2.3333333333333335,1956,born in 1944.,born in 1944.
402,"Michael Hastings, a united states journalist, was born in 2034.
Michael Bond Cbe, a english author, was born in 1943.
Rocco Granata, a belgian accordionist , singer-songwriter, was born in 1938.
Walter Extra, a german aircraft designer and manufacturer, was ______","Michael Hastings, a united states journalist : 2034.
Michael Bond Cbe, a english author : 1943.
Rocco Granata, a belgian accordionist , singer-songwriter : 1938.
Walter Extra, a german aircraft designer and manufacturer, was ______",1954,4,54.0,1992,born in 1954.,born in 1954.
403,"David Railton, a british clergyman , military chaplain, was born in 1907.
Fausto Sarli, a italian fashion designer, was born in 1979.
Cristina Odone, a italian , british journalist , writer , tv commentator, was born in 2009.
William Oefelein, a american pilot, was ______","David Railton, a british clergyman , military chaplain : 1907.
Fausto Sarli, a italian fashion designer : 1979.
Cristina Odone, a italian , british journalist , writer , tv commentator : 2009.
William Oefelein, a american pilot, was ______",1965,32,16.666666666666668,2017,born in 1965.,born in 1965.
404,"Helen Cohn Schucman, a american professor of medical psychology , columbia university, was born in 1980.
Alan Schwarz, a american journalist, was born in 2033.
Charles Ephrussi, a russian art historian , critic, was born in 1914.
Richard Wynne, a australian social worker, was ______","Helen Cohn Schucman, a american professor of medical psychology , columbia university : 1980.
Alan Schwarz, a american journalist : 2033.
Charles Ephrussi, a russian art historian , critic : 1914.
Richard Wynne, a australian social worker, was ______",1955,14,24.666666666666668,2007,born in [insert year].,"born in [insert year]. (Note: There is not enough information available to determine the birth year of Richard Wynne, the Australian social worker.)"
405,"Shirley Anne Field, a british actress, was born in 1994.
Myrna Loy, a american actress, was born in 1971.
Rebecca Hazelton, a american poet, was born in 2004.
Sébastien Foucan, a french actor , freerunning instructor , public speaker, was ______","Shirley Anne Field, a british actress : 1994.
Myrna Loy, a american actress : 1971.
Rebecca Hazelton, a american poet : 2004.
Sébastien Foucan, a french actor , freerunning instructor , public speaker, was ______",1974,18,45.666666666666664,1975,born in 1974.,born in 1974.
406,"Bhanu Chander, a indian film actor producer director screenwriter, was born in 1952.
Friedrich Hecker, a german lawyer , politician, was born in 1854.
Christy Brown, a irish novelist , painter , poet, was born in 1938.
Moses Ali, a ugandan military officer , lawyer & politician, was ______","Bhanu Chander, a indian film actor producer director screenwriter : 1952.
Friedrich Hecker, a german lawyer , politician : 1854.
Christy Brown, a irish novelist , painter , poet : 1938.
Moses Ali, a ugandan military officer , lawyer & politician, was ______",1939,35,11.666666666666666,1965,born in 1939.,born in 1939.
407,"Tom Selleck, a american actor , film producer, was born in 1951.
Michael Hastings, a united states journalist, was born in 2034.
Gérard Feldzer, a french former ) french air and space museum ( head of the '' musée de l'air '', was born in 2004.
Reg Gammon, a english painter and illustrator, was ______","Tom Selleck, a american actor , film producer : 1951.
Michael Hastings, a united states journalist : 2034.
Gérard Feldzer, a french former ) french air and space museum ( head of the '' musée de l'air '' : 2004.
Reg Gammon, a english painter and illustrator, was ______",1894,18,64.33333333333333,1924,born in 1894.,born in 1894.
408,"Kōji Yamamura, a japanese animation, was born in 2014.
Richard Phillips, a american merchant mariner , author, was born in 1986.
Jean Dufaux, a belgian writer , journalist, was born in 1976.
John G. Gabbert, a united states associate justice of the california court of appeals, was ______","Kōji Yamamura, a japanese animation : 2014.
Richard Phillips, a american merchant mariner , author : 1986.
Jean Dufaux, a belgian writer , journalist : 1976.
John G. Gabbert, a united states associate justice of the california court of appeals, was ______",1909,21,17.666666666666668,1922,born in 1909.,born in 1909.
409,"Chandan Sen চন্দন সেন, a indian actor, was born in 2018.
Mikael Bodlore-Penlaez, a breton author, was born in 2010.
Marek Żukow-Karczewski, a polish historian and journalist, was born in 2031.
William Makepeace Thackeray, a english novelist , poet, was ______","Chandan Sen চন্দন সেন, a indian actor : 2018.
Mikael Bodlore-Penlaez, a breton author : 2010.
Marek Żukow-Karczewski, a polish historian and journalist : 2031.
William Makepeace Thackeray, a english novelist , poet, was ______",1811,42,7.666666666666667,1883,"born on July 18, 1811.","born on July 18, 1811."
410,"Michael Legat, a british publisher , novelist, was born in 1961.
Jandhyala Papayya Sastry, a indian lecturer, was born in 1922.
Steven Charles Witkoff, a united states real estate investor, was born in 1995.
Alan Schwarz, a american journalist, was ______","Michael Legat, a british publisher , novelist : 1961.
Jandhyala Papayya Sastry, a indian lecturer : 1922.
Steven Charles Witkoff, a united states real estate investor : 1995.
Alan Schwarz, a american journalist, was ______",1968,47,9.333333333333334,2033,born in 1968.,born in 1968.
411,"John Orchard, a british actor, was born in 1943.
Anya Reiss, a british playwright, was born in 2037.
Lieven Scheire, a belgium comedian, was born in 2045.
Ayşe Arman, a turkish columnist , journalist, was ______","John Orchard, a british actor : 1943.
Anya Reiss, a british playwright : 2037.
Lieven Scheire, a belgium comedian : 2045.
Ayşe Arman, a turkish columnist , journalist, was ______",1969,10,1.3333333333333333,1998,born in 1969.,born in 1969.
412,"May Chidiac, a lebanon lebanese former tv moderator, was born in 2002.
Alan B. Shepard , Jr. ., a american naval aviator , test pilot, was born in 1986.
Isabella Ferrari, a italian actress, was born in 2008.
Russell Targ, a american physicist , parapsychologist and author, was ______","May Chidiac, a lebanon lebanese former tv moderator : 2002.
Alan B. Shepard , Jr. ., a american naval aviator , test pilot : 1986.
Isabella Ferrari, a italian actress : 2008.
Russell Targ, a american physicist , parapsychologist and author, was ______",1934,80,76.33333333333333,1983,born in 1934.,born in 1934.
413,"Sax Rohmer, a british novelist, was born in 1953.
Anita Pollitzer, a american activist, was born in 1941.
Mischaël Modrikamen, a belgian lawyer , politician , publisher, was born in 1980.
Thomas Tjapaltjarri, a n painter, was ______","Sax Rohmer, a british novelist : 1953.
Anita Pollitzer, a american activist : 1941.
Mischaël Modrikamen, a belgian lawyer , politician , publisher : 1980.
Thomas Tjapaltjarri, a n painter, was ______",1964,17,25.0,2027,born in 1964.,born in 1964.
414,"Lia Olguța Vasilescu, a romanian journalist, was born in 2020.
Louis Nicollin, a france french owner '' waste collection '' company ( of montpellier hsc and le groupe nicollin ), was born in 1989.
Ján Kollár, a slovak writer , poet , pastor, was born in 1795.
Christine Jorgensen, a american actress , night club singer, was ______","Lia Olguța Vasilescu, a romanian journalist : 2020.
Louis Nicollin, a france french owner '' waste collection '' company ( of montpellier hsc and le groupe nicollin ) : 1989.
Ján Kollár, a slovak writer , poet , pastor : 1795.
Christine Jorgensen, a american actress , night club singer, was ______",1926,58,21.666666666666668,1945,born in 1926.,born in 1926.
415,"Saul Friedman, a american political journalist , educator, was born in 1972.
David Hawker, a australian farmer and grazier, was born in 1973.
Ben Molar, a argentine author , composer , musical producer , talent scout, was born in 1955.
Brian Ronald Macdonald, a canadian teacher , dancer , choreographer , director, was ______","Saul Friedman, a american political journalist , educator : 1972.
David Hawker, a australian farmer and grazier : 1973.
Ben Molar, a argentine author , composer , musical producer , talent scout : 1955.
Brian Ronald Macdonald, a canadian teacher , dancer , choreographer , director, was ______",1928,46,14.666666666666666,1936,born in 1928.,born in 1928.
416,"Gathie Falk, a canadian artist, was born in 1973.
Michael Kumpfmüller, a german novelist, was born in 2009.
David Griggs, a american test pilot, was born in 1997.
Morton Mower, a american cardiologist , inventor, was ______","Gathie Falk, a canadian artist : 1973.
Michael Kumpfmüller, a german novelist : 2009.
David Griggs, a american test pilot : 1997.
Morton Mower, a american cardiologist , inventor, was ______",1933,20,7.666666666666667,1974,born in 1933.,born in 1933.
417,"Josef Hora, a czech poet, was born in 1898.
Ashis Nandy, a indian political csds delhi psychologist , social theorist , former director of, was born in 1987.
Dana דנה אינטרנשיונל ( International ) דנה אינטרנשיונל ( Dana International ), a israeli singer-songwriter, was born in 1987.
Janny Wurts, a american author , illustrator, was ______","Josef Hora, a czech poet : 1898.
Ashis Nandy, a indian political csds delhi psychologist , social theorist , former director of : 1987.
Dana דנה אינטרנשיונל ( International ) דנה אינטרנשיונל ( Dana International ), a israeli singer-songwriter : 1987.
Janny Wurts, a american author , illustrator, was ______",1953,16,25.333333333333332,1993,born in 1953.,born in 1953.
418,"Marci Bowers, a american surgeon, was born in 2001.
Ed Earl Repp, a united states screenwriter , short story writer , novelist, was born in 1963.
Patrick Brontë, a british teacher , clergyman, was born in 1814.
Pascal Smet, a belgian politician, was ______","Marci Bowers, a american surgeon : 2001.
Ed Earl Repp, a united states screenwriter , short story writer , novelist : 1963.
Patrick Brontë, a british teacher , clergyman : 1814.
Pascal Smet, a belgian politician, was ______",1967,5,22.0,1974,born in 1967.,born in 1967.
